date,time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
2021-09-21 08:00:00+00:00,1632211200,3070.06,3073.77,3069.14,3073.69,51.17,157159.22,force_direct,
2021-09-21 08:01:00+00:00,1632211260,3065.72,3072.04,3065.47,3070.06,183.18,562184.29,force_direct,
2021-09-21 08:02:00+00:00,1632211320,3064.57,3067.84,3060.79,3065.72,125.48,384605.16,force_direct,
2021-09-21 08:03:00+00:00,1632211380,3075.05,3076.22,3061.91,3064.57,224.23,688324.95,force_direct,
2021-09-21 08:04:00+00:00,1632211440,3074.65,3077.94,3072.22,3075.05,122.56,376860.97,force_direct,
2021-09-21 08:05:00+00:00,1632211500,3072.17,3074.98,3070,3074.65,132.53,407051.44,force_direct,
2021-09-21 08:06:00+00:00,1632211560,3070.6,3073.05,3068.8,3072.17,99.82,306511.69,force_direct,
2021-09-21 08:07:00+00:00,1632211620,3071,3071,3064.12,3070.6,351.97,1080329.26,force_direct,
2021-09-21 08:08:00+00:00,1632211680,3068.1,3071.89,3067.36,3071,48.59,149114.45,force_direct,
2021-09-21 08:09:00+00:00,1632211740,3069.88,3071.02,3067.68,3068.1,60.43,185433.26,force_direct,
2021-09-21 08:10:00+00:00,1632211800,3068.17,3072.48,3068.06,3069.88,62.32,191330.59,force_direct,
2021-09-21 08:11:00+00:00,1632211860,3064.62,3068.17,3064.62,3068.17,99.5,305116.16,force_direct,
2021-09-21 08:12:00+00:00,1632211920,3066.17,3067.39,3064.62,3064.62,32.27,98927.18,force_direct,
2021-09-21 08:13:00+00:00,1632211980,3067.46,3068.49,3065.73,3066.17,34.27,105117.99,force_direct,
2021-09-21 08:14:00+00:00,1632212040,3066.84,3067.49,3065.84,3067.46,16.15,49522.37,force_direct,
2021-09-21 08:15:00+00:00,1632212100,3061.53,3067.37,3061.24,3066.84,70.82,216995.84,force_direct,
2021-09-21 08:16:00+00:00,1632212160,3062.89,3062.9,3059.5,3061.53,61.77,189152.79,force_direct,
2021-09-21 08:17:00+00:00,1632212220,3060.82,3062.9,3060.82,3062.89,89.95,275439.91,force_direct,
2021-09-21 08:18:00+00:00,1632212280,3058.68,3061.78,3058.68,3060.82,78.89,241389.67,force_direct,
2021-09-21 08:19:00+00:00,1632212340,3059.73,3059.88,3056.28,3058.68,133.47,408168.34,force_direct,
2021-09-21 08:20:00+00:00,1632212400,3057.13,3060.19,3055.86,3059.73,25.08,76690.09,force_direct,
2021-09-21 08:21:00+00:00,1632212460,3056.87,3059.99,3056.79,3057.13,20.32,62131.97,force_direct,
2021-09-21 08:22:00+00:00,1632212520,3057.73,3059.3,3056.28,3056.87,21.98,67220.49,force_direct,
2021-09-21 08:23:00+00:00,1632212580,3056.16,3058.51,3055.52,3057.73,27.72,84771.32,force_direct,
2021-09-21 08:24:00+00:00,1632212640,3056.4,3057,3055.33,3056.16,42.42,129653.94,force_direct,
2021-09-21 08:25:00+00:00,1632212700,3059.36,3061.46,3055.77,3056.4,82.92,253596.68,force_direct,
2021-09-21 08:26:00+00:00,1632212760,3061.35,3063.5,3057.14,3059.36,29.73,90986.54,force_direct,
2021-09-21 08:27:00+00:00,1632212820,3066.94,3069.05,3061.3,3061.35,125.06,383451.34,force_direct,
